Dataset,n,d,Method,Activation,Bin,Bin ID,Bin Rank,Target Coverage,Coverage (mean),Coverage (std),Avg Width (mean),Avg Width (std),Avg Width (orig),Median Width,Width Std,Worst-Bin Cov (mean),Worst-Bin Cov (std),Best-Bin Cov,Cov Range,Bin Count (mean),Winkler Score (mean),Winkler Score (std),Width-Error Corr (mean),Width-Error Corr (std),CCV (mean),CCV (std)
diabetes,442,10,Local CQR (Scott),RELU,Bin 3,1,3,90%,0.8384615384615385,0.08904489925223252,2.615117940537636,,,,,,,,,26.0,,,,,,
diabetes,442,10,Local CQR (Scott),RELU,Bin 4,4,4,90%,0.8444444444444444,0.08574694002066834,2.52610802727136,,,,,,,,,27.0,,,,,,
diabetes,442,10,Local CQR (Scott),RELU,Bin 5,3,5,90%,0.8461538461538461,0.03440104580768905,2.5891071852488348,,,,,,,,,26.0,,,,,,
diabetes,442,10,Local CQR (ISJ),RELU,Overall,,,90%,0.7699248120300752,0.04526290810012758,2.2613330156968985,0.14416339261318728,172.11808690684643,2.278098648786545,1.1159863154610181,0.6760683760683761,0.04976874467990347,0.8589743589743589,0.18290598290598292,,4.161878273407771,0.46753348726938854,0.0759397559742796,0.1343220843560491,0.02366167482406799,0.01303973790410498
diabetes,442,10,Local CQR (ISJ),RELU,Bin 1,2,1,90%,0.7407407407407407,0.03312693299999688,2.3044551240488267,,,,,,,,,27.0,,,,,,
diabetes,442,10,Local CQR (ISJ),RELU,Bin 2,3,2,90%,0.7461538461538461,0.05217176910096361,2.3121432898136285,,,,,,,,,26.0,,,,,,
diabetes,442,10,Local CQR (ISJ),RELU,Bin 3,1,3,90%,0.7615384615384615,0.13189560153447885,2.302236462237519,,,,,,,,,26.0,,,,,,
diabetes,442,10,Local CQR (ISJ),RELU,Bin 4,0,4,90%,0.7777777777777777,0.06625386599999376,1.7806792515104644,,,,,,,,,27.0,,,,,,
diabetes,442,10,Local CQR (ISJ),RELU,Bin 5,4,5,90%,0.8222222222222222,0.05925925925925926,2.610547755342843,,,,,,,,,27.0,,,,,,
diabetes,442,10,Local CQR (Fixed),RELU,Overall,,,90%,0.9037593984962407,0.009974811399565119,2.7309880695620876,0.20633763638583952,207.74945023555023,2.688496619462967,0.6809696857151043,0.8333333333333333,0.030432365112767132,0.9772079772079773,0.14387464387464388,,3.198798784837687,0.19100455181899367,0.13146394098460962,0.06315567220126511,0.0031815813183334552,0.002002872984360413
diabetes,442,10,Local CQR (Fixed),RELU,Bin 1,2,1,90%,0.8814814814814813,0.014814814814814791,2.763404232705081,,,,,,,,,27.0,,,,,,
diabetes,442,10,Local CQR (Fixed),RELU,Bin 2,0,2,90%,0.8814814814814815,0.04319223625811335,2.3383952455388175,,,,,,,,,27.0,,,,,,
diabetes,442,10,Local CQR (Fixed),RELU,Bin 3,1,3,90%,0.9076923076923077,0.057563959796522186,2.811889218596312,,,,,,,,,26.0,,,,,,
diabetes,442,10,Local CQR (Fixed),RELU,Bin 4,4,4,90%,0.9111111111111111,0.05543196128553988,2.8871754769925717,,,,,,,,,27.0,,,,,,
diabetes,442,10,Local CQR (Fixed),RELU,Bin 5,3,5,90%,0.9384615384615385,0.07133552688842848,2.8619219144949546,,,,,,,,,26.0,,,,,,
california_housing,20640,8,Global CQR,RELU,Overall,,,90%,0.9006054734802615,0.0065679334055707035,1.5475412130355835,0.04209104723033984,1.7852699910699108,1.4774009227752685,1.47426016330719,0.8759938366718029,0.012231041704973302,0.9217559615525717,0.04576212488076894,,2.0844107627868653,0.06877894881949831,0.5568055391311646,0.21238538263416218,0.00034569581795315565,0.00016615568742824012
california_housing,20640,8,Global CQR,RELU,Bin 1,0,1,90%,0.8883777239709444,0.0110799624103124,1.7926323652267455,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Global CQR,RELU,Bin 2,3,2,90%,0.8983050847457628,0.012766514601902229,1.3872363090515136,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Global CQR,RELU,Bin 3,4,3,90%,0.8997578692493947,0.017382896945082375,1.3744875192642212,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Global CQR,RELU,Bin 4,2,4,90%,0.8998787878787878,0.026618137660723993,1.5897444009780883,,,,,,,,,825.0,,,,,,
california_housing,20640,8,Global CQR,RELU,Bin 5,1,5,90%,0.9167070217917676,0.0038589291647722506,1.593656635284424,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (Silverman),RELU,Overall,,,90%,0.7845967546621458,0.00535583647378653,1.3482211978542942,0.033115467717726985,1.555349903861022,1.2415927024774254,1.5925792772930951,0.7434640839386601,0.010452563254748611,0.8171912832929783,0.07372719935431801,,2.6068159373806052,0.1097552770927877,0.49700059054634116,0.24316795170306918,0.014078777051181495,0.0009626631874173735
california_housing,20640,8,Local CQR (Silverman),RELU,Bin 1,4,1,90%,0.7694915254237288,0.03224614395077289,1.2037840731117995,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (Silverman),RELU,Bin 2,2,2,90%,0.7813333333333332,0.023598726833722116,1.3809852257598059,,,,,,,,,825.0,,,,,,
california_housing,20640,8,Local CQR (Silverman),RELU,Bin 3,3,3,90%,0.7828087167070218,0.019105328372473494,1.2088261268997387,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (Silverman),RELU,Bin 4,0,4,90%,0.7874092009685232,0.017720265824244078,1.5788761901551067,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (Silverman),RELU,Bin 5,1,5,90%,0.8019370460048426,0.03125832030480936,1.3686740392383685,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (Scott),RELU,Overall,,,90%,0.776749818357956,0.009365435922388544,1.3398821854732559,0.026158327805973127,1.5457253965997775,1.2268125154846963,1.5998866313112903,0.7394673123486684,0.010973626337651029,0.8084246826619708,0.06895737031330254,,2.6400641378091843,0.10442657403641846,0.4942914459142479,0.2435067140857076,0.015985676201140015,0.0021866417056977793
california_housing,20640,8,Local CQR (Scott),RELU,Bin 1,4,1,90%,0.7615012106537529,0.026667379955948436,1.197334565043399,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (Scott),RELU,Bin 2,3,2,90%,0.772639225181598,0.025674994947819017,1.1936211530633165,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (Scott),RELU,Bin 3,2,3,90%,0.7767272727272727,0.021415818497316642,1.376348706261801,,,,,,,,,825.0,,,,,,
california_housing,20640,8,Local CQR (Scott),RELU,Bin 4,0,4,90%,0.7801452784503632,0.025355610346873378,1.5707492858835495,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (Scott),RELU,Bin 5,1,5,90%,0.7927360774818403,0.03141547349226745,1.3614013654444659,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (ISJ),RELU,Overall,,,90%,0.8781787357713732,0.005862784420881668,1.5018420837441528,0.05091367867905713,1.7325662328908575,1.427879904420677,1.4987795621220943,0.851044977621249,0.019421189752018005,0.9016447281532027,0.05059975053195394,,2.188219261169682,0.07041500305894939,0.5411901634987112,0.2207401775780735,0.00094219674354041,0.0006949529213966589
california_housing,20640,8,Local CQR (ISJ),RELU,Bin 1,0,1,90%,0.8675544794188861,0.01439812953735447,1.7344265387234963,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (ISJ),RELU,Bin 2,2,2,90%,0.8736969696969699,0.030331138479003827,1.5411869478440807,,,,,,,,,825.0,,,,,,
california_housing,20640,8,Local CQR (ISJ),RELU,Bin 3,3,3,90%,0.8774818401937047,0.011444360579270223,1.3540359362105252,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (ISJ),RELU,Bin 4,4,4,90%,0.8784503631961258,0.019560208647574562,1.3382517652002712,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (ISJ),RELU,Bin 5,1,5,90%,0.8937046004842616,0.017733494841259606,1.541356863749777,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (Fixed),RELU,Overall,,,90%,0.8953741826108017,0.008797844275429727,1.530283540540249,0.0413410718653677,1.7653418929569313,1.4443899109959601,1.4812303071056412,0.8718553085332745,0.012128422783092827,0.9149930295693007,0.04313772103602613,,2.07625645012415,0.06797990663040876,0.5584864894829387,0.21180706297697463,0.0003739613229615881,0.00018284449494208752
california_housing,20640,8,Local CQR (Fixed),RELU,Bin 1,4,1,90%,0.8852300242130748,0.017366025256214137,1.3349291616006667,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (Fixed),RELU,Bin 2,0,2,90%,0.8915254237288135,0.009642764044426065,1.8002610485765533,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (Fixed),RELU,Bin 3,3,3,90%,0.8924939467312349,0.015302203689418849,1.366863354775281,,,,,,,,,826.0,,,,,,
california_housing,20640,8,Local CQR (Fixed),RELU,Bin 4,2,4,90%,0.8943030303030304,0.023868633435437787,1.5736638206738065,,,,,,,,,825.0,,,,,,
california_housing,20640,8,Local CQR (Fixed),RELU,Bin 5,1,5,90%,0.913317191283293,0.010735980279610344,1.575752835573889,,,,,,,,,826.0,,,,,,
concrete,1030,8,Global CQR,RELU,Overall,,,90%,0.8873786407766989,0.020199982568708388,2.059525561332703,0.07405034989346247,34.02761653248484,1.9587985038757325,0.5893555045127868,0.8129032258064516,0.04740947889257764,0.935113696456901,0.12221047065044946,,2.525146007537842,0.06960357839621138,0.30581832528114317,0.05321502030707028,0.002781472873398191,0.0017281327119441719
concrete,1030,8,Global CQR,RELU,Bin 1,0,1,90%,0.867741935483871,0.04493028476511002,2.2090901136398315,,,,,,,,,62.0,,,,,,
concrete,1030,8,Global CQR,RELU,Bin 2,3,2,90%,0.8774193548387096,0.06000346850883312,1.8915936470031738,,,,,,,,,62.0,,,,,,
concrete,1030,8,Global CQR,RELU,Bin 3,1,3,90%,0.8838709677419354,0.07169713151900924,1.9450323343276978,,,,,,,,,62.0,,,,,,
concrete,1030,8,Global CQR,RELU,Bin 4,4,4,90%,0.896774193548387,0.01644845004384768,2.3298476457595827,,,,,,,,,62.0,,,,,,
concrete,1030,8,Global CQR,RELU,Bin 5,2,5,90%,0.9114754098360655,0.03040530654260887,1.919810175895691,,,,,,,,,61.0,,,,,,
concrete,1030,8,Local CQR (Silverman),RELU,Overall,,,90%,0.8362459546925567,0.02840531813267534,1.868605494906019,0.07719589421066395,30.87639985359099,1.810857376369458,0.6794550229773981,0.7451612903225806,0.057161435956997915,0.9153358011634056,0.17017451084082494,,2.8448359959230136,0.11202171447927062,0.24132532079398902,0.05690279635178232,0.009024332185550921,0.0054580195000201075
concrete,1030,8,Local CQR (Silverman),RELU,Bin 1,0,1,90%,0.7580645161290323,0.06993381738283484,1.890290009633005,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (Silverman),RELU,Bin 2,4,2,90%,0.8,0.04156160879588752,1.8350397801349299,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (Silverman),RELU,Bin 3,3,3,90%,0.8612903225806452,0.03474299875570648,1.813729323506836,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (Silverman),RELU,Bin 4,1,4,90%,0.8774193548387096,0.050594797230187484,1.9321277352349207,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (Silverman),RELU,Bin 5,2,5,90%,0.8852459016393442,0.04863080975144696,1.8718936609567045,,,,,,,,,61.0,,,,,,
concrete,1030,8,Local CQR (Scott),RELU,Overall,,,90%,0.8362459546925567,0.02840531813267534,1.868605494906019,0.07719589421066395,30.87639985359099,1.810857376369458,0.6794550229773981,0.7451612903225806,0.057161435956997915,0.9153358011634056,0.17017451084082494,,2.8448359959230136,0.11202171447927062,0.24132532079398902,0.05690279635178232,0.009024332185550921,0.0054580195000201075
concrete,1030,8,Local CQR (Scott),RELU,Bin 1,0,1,90%,0.7580645161290323,0.06993381738283484,1.890290009633005,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (Scott),RELU,Bin 2,4,2,90%,0.8,0.04156160879588752,1.8350397801349299,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (Scott),RELU,Bin 3,3,3,90%,0.8612903225806452,0.03474299875570648,1.813729323506836,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (Scott),RELU,Bin 4,1,4,90%,0.8774193548387096,0.050594797230187484,1.9321277352349207,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (Scott),RELU,Bin 5,2,5,90%,0.8852459016393442,0.04863080975144696,1.8718936609567045,,,,,,,,,61.0,,,,,,
concrete,1030,8,Local CQR (ISJ),RELU,Overall,,,90%,0.8,0.028019237309920224,1.7622545091399437,0.09901308157659958,29.112293747519583,1.7237048745155334,0.7181256494435176,0.7129032258064516,0.03592106040535499,0.8898995240613432,0.17699629825489158,,2.9996946655308405,0.15368501521955238,0.24164302629987602,0.029846812941486354,0.01476461437055652,0.005861965750477613
concrete,1030,8,Local CQR (ISJ),RELU,Bin 1,0,1,90%,0.7225806451612904,0.04003120530964794,1.808721293930537,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (ISJ),RELU,Bin 2,4,2,90%,0.770967741935484,0.04375696763306624,1.734470034425689,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (ISJ),RELU,Bin 3,3,3,90%,0.832258064516129,0.0389775676567567,1.7160346365994912,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (ISJ),RELU,Bin 4,2,4,90%,0.8360655737704918,0.058650963344256755,1.7298116198474531,,,,,,,,,61.0,,,,,,
concrete,1030,8,Local CQR (ISJ),RELU,Bin 5,1,5,90%,0.8387096774193548,0.0691858406113781,1.8217116884886049,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (Fixed),RELU,Overall,,,90%,0.8828478964401295,0.026163602500204195,2.018593708736804,0.11146463355821261,33.34644470997111,1.9283116891980172,0.585044251416012,0.8193548387096774,0.03734140936383945,0.9415124272871497,0.12215758857747219,,2.5546123986684006,0.14062963004325485,0.30654748317730945,0.06194266254055699,0.003032123831861295,0.0021166598099308692
concrete,1030,8,Local CQR (Fixed),RELU,Bin 1,0,1,90%,0.8483870967741935,0.041561608795887495,2.1468849716047127,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (Fixed),RELU,Bin 2,4,2,90%,0.8483870967741935,0.0582434518879606,2.053957305584223,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (Fixed),RELU,Bin 3,3,3,90%,0.8935483870967742,0.026206575498825654,1.897251907003022,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (Fixed),RELU,Bin 4,1,4,90%,0.9,0.042551309542815836,1.974575984898594,,,,,,,,,62.0,,,,,,
concrete,1030,8,Local CQR (Fixed),RELU,Bin 5,2,5,90%,0.9245901639344261,0.0396165441757199,2.0203263199353807,,,,,,,,,61.0,,,,,,
energy,768,8,Global CQR,RELU,Overall,,,90%,0.9056277056277056,0.0253015397336839,0.8801308751106263,0.045211408484503716,8.885837530666038,0.902455997467041,0.4826500713825226,0.826086956521739,0.04762804847871007,0.9740980573543017,0.14801110083256244,,1.0141901135444642,0.0857094347644451,0.6539340019226074,0.06607789241561535,0.004149869797126551,0.0019385726190137252
energy,768,8,Global CQR,RELU,Bin 1,2,1,90%,0.8391304347826086,0.04259982161362046,0.8709332585334778,,,,,,,,,46.0,,,,,,
energy,768,8,Global CQR,RELU,Bin 2,1,2,90%,0.8826086956521738,0.03532190610711288,1.1305634558200837,,,,,,,,,46.0,,,,,,
energy,768,8,Global CQR,RELU,Bin 3,3,3,90%,0.9130434782608695,0.06874516652539954,0.5757197678089142,,,,,,,,,46.0,,,,,,
energy,768,8,Global CQR,RELU,Bin 4,0,4,90%,0.9434782608695652,0.05253498249388945,1.1183321952819825,,,,,,,,,46.0,,,,,,
energy,768,8,Global CQR,RELU,Bin 5,4,5,90%,0.948936170212766,0.04169344243035194,0.7088298439979553,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Silverman),RELU,Overall,,,90%,0.8874458874458874,0.013960619477573242,0.76620382683901,0.06387792883318584,7.738880722771188,0.578695897758007,0.48918614388990916,0.8,0.04215373789057679,0.9610545790934321,0.16105457909343204,,0.8782374158466005,0.07287631778252257,0.818261301517561,0.032629400403898404,0.003936196741120062,0.002103092838932903
energy,768,8,Local CQR (Silverman),RELU,Bin 1,2,1,90%,0.8565217391304347,0.07850204384899039,0.8537581336401079,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Silverman),RELU,Bin 2,3,2,90%,0.8695652173913043,0.04124709991523974,0.5138858626070231,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Silverman),RELU,Bin 3,4,3,90%,0.897872340425532,0.03660563943422395,0.5946939476944031,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Silverman),RELU,Bin 4,0,4,90%,0.9043478260869564,0.07605589428059087,0.7823016557466443,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Silverman),RELU,Bin 5,1,5,90%,0.9086956521739131,0.042153737890576796,1.0901080101404501,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Scott),RELU,Overall,,,90%,0.8874458874458874,0.013960619477573242,0.76620382683901,0.06387792883318584,7.738880722771188,0.578695897758007,0.48918614388990916,0.8,0.04215373789057679,0.9610545790934321,0.16105457909343204,,0.8782374158466005,0.07287631778252257,0.818261301517561,0.032629400403898404,0.003936196741120062,0.002103092838932903
energy,768,8,Local CQR (Scott),RELU,Bin 1,2,1,90%,0.8565217391304347,0.07850204384899039,0.8537581336401079,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Scott),RELU,Bin 2,3,2,90%,0.8695652173913043,0.04124709991523974,0.5138858626070231,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Scott),RELU,Bin 3,4,3,90%,0.897872340425532,0.03660563943422395,0.5946939476944031,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Scott),RELU,Bin 4,0,4,90%,0.9043478260869564,0.07605589428059087,0.7823016557466443,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Scott),RELU,Bin 5,1,5,90%,0.9086956521739131,0.042153737890576796,1.0901080101404501,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (ISJ),RELU,Overall,,,90%,0.864069264069264,0.021662330741466302,0.7253043478676016,0.046911121821067166,7.324278679376057,0.5293698906898499,0.4876024607529278,0.773913043478261,0.05070392952039393,0.9395929694727103,0.16567992599444958,,0.8861305107078141,0.08145021068205514,0.832489008306853,0.02637081780423379,0.0057561958682516385,0.0029968999713888243
energy,768,8,Local CQR (ISJ),RELU,Bin 1,2,1,90%,0.8304347826086955,0.09857203520656203,0.8217237664798596,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (ISJ),RELU,Bin 2,1,2,90%,0.8565217391304347,0.05253498249388944,0.9897766166083191,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (ISJ),RELU,Bin 3,0,3,90%,0.8608695652173914,0.0488042267840079,0.7388160786634075,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (ISJ),RELU,Bin 4,3,4,90%,0.8695652173913043,0.04762804847871009,0.5017997005063555,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (ISJ),RELU,Bin 5,4,5,90%,0.902127659574468,0.0496251225093217,0.5776161892244818,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed),RELU,Overall,,,90%,0.9177489177489176,0.0189687465802655,0.8560321164563363,0.059124895185386384,8.644480370170163,0.7851346604526043,0.5000911978829773,0.8347826086956521,0.062403043888727486,0.9740980573543017,0.13931544865864942,,0.9287608271005091,0.06303352026433848,0.7354133783831335,0.03144300314129882,0.004052883846029433,0.0025244849887067155
energy,768,8,Local CQR (Fixed),RELU,Bin 1,3,1,90%,0.8869565217391304,0.07704367455073632,0.5321872115783071,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed),RELU,Bin 2,2,2,90%,0.8956521739130435,0.04642207935665786,0.8980277358513812,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed),RELU,Bin 3,1,3,90%,0.9260869565217391,0.05253498249388945,1.1675509390299736,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed),RELU,Bin 4,0,4,90%,0.9347826086956521,0.06148754619013457,1.0151422283733669,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed),RELU,Bin 5,4,5,90%,0.9446808510638298,0.03946220636381148,0.6712690557254122,,,,,,,,,47.0,,,,,,
bio,45730,9,Global CQR,RELU,Overall,,,90%,0.9003389089318903,0.006014132674350899,2.3115891933441164,0.03227939066183337,14.158400791537137,2.3965246200561525,0.48560712337493894,0.8638773016399417,0.014604152138383222,0.9276424454821679,0.06376514384222616,,2.658523988723755,0.016292339206813774,0.38442068696022036,0.026736776285835248,0.0006087989725990453,0.00034783493128462027
bio,45730,9,Global CQR,RELU,Bin 1,1,1,90%,0.8735921268452707,0.012930996609377339,2.3951199531555174,,,,,,,,,1829.0,,,,,,
bio,45730,9,Global CQR,RELU,Bin 2,4,2,90%,0.8866666666666667,0.02702482758687852,2.1585230350494387,,,,,,,,,1830.0,,,,,,
bio,45730,9,Global CQR,RELU,Bin 3,3,3,90%,0.9072717331875342,0.008853923446690936,2.3748828887939455,,,,,,,,,1829.0,,,,,,
bio,45730,9,Global CQR,RELU,Bin 4,2,4,90%,0.9163477310005467,0.0078014473402895305,2.480398750305176,,,,,,,,,1829.0,,,,,,
bio,45730,9,Global CQR,RELU,Bin 5,0,5,90%,0.9178142076502732,0.0222387588147762,2.1491931915283202,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Overall,,,90%,0.7969170219744178,0.009100870290539222,2.105230205584982,0.021764556511772733,12.894600471934973,2.2385434376517734,0.6752731044810927,0.7472110233726812,0.011949385978509667,0.854207650273224,0.10699662690054287,,3.0167487897679663,0.04509142939157583,0.37182133504435233,0.019902851372343506,0.012833479905940023,0.0011787900493158401
bio,45730,9,Local CQR (Silverman),RELU,Bin 1,1,1,90%,0.7507927829414981,0.01636372329528297,2.1339240073095658,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Bin 2,0,2,90%,0.7527868852459016,0.013748790255133363,1.824739147440629,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Bin 3,2,3,90%,0.7878622197922363,0.019927404109551572,2.220514244290248,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Bin 4,3,4,90%,0.8389283761618371,0.021827734141328152,2.2621896696055157,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Bin 5,4,5,90%,0.854207650273224,0.022382769807277502,2.084948405893407,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Overall,,,90%,0.7933530119164753,0.0059925513128534,2.1017043266990094,0.022183422283875008,12.87301095741833,2.2271415794183524,0.6757840504182024,0.7468830947664674,0.010957990506923998,0.8478688524590163,0.10098575769254899,,3.026094886124009,0.04355813548772301,0.3671459714746324,0.019961782462329075,0.013226377984756196,0.0008041345307165251
bio,45730,9,Local CQR (Scott),RELU,Bin 1,1,1,90%,0.7537452159650082,0.01993520313302916,2.1442435821608443,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Bin 2,0,2,90%,0.7556284153005464,0.016572429090335364,1.834702325038732,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Bin 3,2,3,90%,0.7797703663203938,0.014145430606259507,2.206350780014376,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Bin 4,3,4,90%,0.8297430289775833,0.02174265897716623,2.2465936161673765,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Bin 5,4,5,90%,0.8478688524590163,0.021083550691650275,2.0767909339378967,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (ISJ),RELU,Overall,,,90%,0.8749535366786925,0.009484864368769549,2.245249082859039,0.031333500977349604,13.752151557664126,2.3689208709855776,0.5655959097297205,0.844100302652768,0.011224160837521903,0.8976600429629495,0.05355974031018176,,2.6665788644615644,0.03267570726076384,0.39835544668191714,0.023699968892677142,0.0011657722888057962,0.00041891415468443366
