Dataset,n,d,Method,Activation,Bin,Bin ID,Bin Rank,Target Coverage,Coverage (mean),Coverage (std),Avg Width (mean),Avg Width (std),Avg Width (orig),Median Width,Width Std,Worst-Bin Cov (mean),Worst-Bin Cov (std),Best-Bin Cov,Cov Range,Bin Count (mean),Winkler Score (mean),Winkler Score (std),Width-Error Corr (mean),Width-Error Corr (std),CCV (mean),CCV (std)
scm20d,8966,61,Local CQR (Silverman),RELU,Bin 2,1,2,90%,0.8925650557620818,0.02191102160340723,1.371429423725077,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Silverman),RELU,Bin 3,3,3,90%,0.8951672862453531,0.01879438611117405,1.4082887772257442,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Silverman),RELU,Bin 4,2,4,90%,0.9066914498141264,0.010863672264834553,1.3231935873694827,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Silverman),RELU,Bin 5,0,5,90%,0.9215613382899628,0.019929256734096974,1.3228723836668292,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Scott),RELU,Overall,,,90%,0.8968029739776953,0.002358178665747734,1.363630180487443,0.03969715818759973,301.4909175652027,1.2669811811583414,0.5563652607786125,0.853903345724907,0.03096009340320745,0.9286245353159851,0.07472118959107807,,1.7509539626311086,0.023483920683080868,0.49453222097110083,0.024981226147409948,0.0009342325285720213,0.0009647086330580555
scm20d,8966,61,Local CQR (Scott),RELU,Bin 1,4,1,90%,0.8691449814126395,0.042476897716239984,1.3940832233085505,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Scott),RELU,Bin 2,1,2,90%,0.8925650557620818,0.02191102160340723,1.371429423725077,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Scott),RELU,Bin 3,3,3,90%,0.8951672862453531,0.01879438611117405,1.4082887772257442,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Scott),RELU,Bin 4,2,4,90%,0.9066914498141264,0.010863672264834553,1.3231935873694827,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Scott),RELU,Bin 5,0,5,90%,0.9204460966542751,0.020543868966019507,1.3211558908083607,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (ISJ),RELU,Overall,,,90%,0.8971003717472119,0.002272224057983034,1.3641042912467538,0.03969576573350779,301.59558032631276,1.267004856123246,0.5559389067011031,0.853903345724907,0.03096009340320745,0.9293680297397768,0.0754646840148699,,1.7510486646994103,0.023225849023746234,0.49451425198221177,0.024886792695655413,0.0009423031743618804,0.0009622481724594987
scm20d,8966,61,Local CQR (ISJ),RELU,Bin 1,4,1,90%,0.8691449814126395,0.042476897716239984,1.3940832233085505,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (ISJ),RELU,Bin 2,1,2,90%,0.8925650557620818,0.02191102160340723,1.37148055950242,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (ISJ),RELU,Bin 3,3,3,90%,0.8951672862453531,0.01879438611117405,1.4082887772257442,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (ISJ),RELU,Bin 4,2,4,90%,0.9066914498141264,0.010863672264834553,1.3231935873694827,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (ISJ),RELU,Bin 5,0,5,90%,0.9219330855018587,0.019984654357941434,1.323475308827571,,,,,,,,,538.0,,,,,,
kin8nm,8192,8,Global CQR,RELU,Overall,,,90%,0.8989422294548415,0.008244204329692653,1.501941180229187,0.034545266952191796,0.3962787245096306,1.4113935947418212,0.6201471447944641,0.877595913433676,0.008323529909479151,0.9177735830311459,0.04017766959746991,,1.8269479990005493,0.04255109503889151,0.5139069020748138,0.022493340675041645,0.00030743521080488017,0.0001885150802138217
kin8nm,8192,8,Global CQR,RELU,Bin 1,4,1,90%,0.8873983739837399,0.011962552007774139,1.5614280700683594,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Global CQR,RELU,Bin 2,0,2,90%,0.8951219512195122,0.020671840870066845,1.582497811317444,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Global CQR,RELU,Bin 3,1,3,90%,0.8965376782077392,0.015371048687668616,1.4777258157730102,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Global CQR,RELU,Bin 4,2,4,90%,0.9073170731707318,0.019222098239897376,1.4561062574386596,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Global CQR,RELU,Bin 5,3,5,90%,0.9083503054989815,0.006568030752178045,1.4317559242248534,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Local CQR (Silverman),RELU,Overall,,,90%,0.8983726606997559,0.008267460241419401,1.5009744065652115,0.0345511745067545,0.396023143299615,1.4108880329607367,0.621265275649401,0.877595913433676,0.008323529909479151,0.9170019704270362,0.039406056993360174,,1.8275740283256596,0.04283511768809726,0.5138975012491565,0.022484800434322407,0.0003002833966784203,0.00017197036714969072
kin8nm,8192,8,Local CQR (Silverman),RELU,Bin 1,4,1,90%,0.8873983739837399,0.011962552007774139,1.5611649992196501,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (Silverman),RELU,Bin 2,0,2,90%,0.8947154471544716,0.020013875813156383,1.5808921088478725,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (Silverman),RELU,Bin 3,1,3,90%,0.895723014256619,0.014538955843238086,1.4764099079504753,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Local CQR (Silverman),RELU,Bin 4,2,4,90%,0.9060975609756097,0.019722779627167817,1.454776849263047,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (Silverman),RELU,Bin 5,3,5,90%,0.9079429735234216,0.0072179409966066695,1.431436903313577,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Local CQR (Scott),RELU,Overall,,,90%,0.8978030919446706,0.008327303662815776,1.500105596369499,0.03497828400786127,0.3957941461329081,1.4107784438608528,0.6220538003927718,0.8767820773930752,0.007516200595161316,0.9169605749010646,0.04017849750798934,,1.8279215610204478,0.0430128593073863,0.513741769348991,0.022598429740581526,0.00031095539591080655,0.00016101603558874055
kin8nm,8192,8,Local CQR (Scott),RELU,Bin 1,4,1,90%,0.8857723577235772,0.011162219689224396,1.5593899140914733,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (Scott),RELU,Bin 2,0,2,90%,0.8939024390243903,0.01955449344846454,1.580029830719417,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (Scott),RELU,Bin 3,1,3,90%,0.894908350305499,0.015327810771671483,1.4754481181715513,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Local CQR (Scott),RELU,Bin 4,2,4,90%,0.9060975609756097,0.019722779627167817,1.4545520065494444,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (Scott),RELU,Bin 5,3,5,90%,0.9083503054989815,0.007171819495584124,1.4309173690116324,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Local CQR (ISJ),RELU,Overall,,,90%,0.8989422294548415,0.008244204329692653,1.5019411589304688,0.034545281046474745,0.39627871889936817,1.41139355410918,0.6201471559017266,0.877595913433676,0.008323529909479151,0.9177735830311459,0.04017766959746991,,1.826948041304983,0.042551052194537184,0.5139068830202911,0.022493349118200043,0.00030743521080488017,0.0001885150802138217
kin8nm,8192,8,Local CQR (ISJ),RELU,Bin 1,4,1,90%,0.8873983739837399,0.011962552007774139,1.5614281006281359,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (ISJ),RELU,Bin 2,0,2,90%,0.8951219512195122,0.020671840870066845,1.582497823134164,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (ISJ),RELU,Bin 3,1,3,90%,0.8965376782077392,0.015371048687668616,1.477725839968007,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Local CQR (ISJ),RELU,Bin 4,2,4,90%,0.9073170731707318,0.019222098239897376,1.4561062167681595,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (ISJ),RELU,Bin 5,3,5,90%,0.9083503054989815,0.006568030752178045,1.4317559431482993,,,,,,,,,491.0,,,,,,
airfoil,1503,5,Global CQR,RELU,Overall,,,90%,0.8980044345898005,0.010305055466627275,1.9938295364379883,0.10401854044149067,13.669879114998807,1.9615650415420531,0.6732470154762268,0.8422222222222222,0.019116278371205834,0.937948717948718,0.09572649572649575,,2.4418986320495604,0.1308819133497592,0.37527878284454347,0.009132630467548484,0.0014456439775121098,0.0007146011743620494
airfoil,1503,5,Global CQR,RELU,Bin 1,2,1,90%,0.8422222222222222,0.019116278371205834,1.9051314115524292,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Global CQR,RELU,Bin 2,4,2,90%,0.9010989010989011,0.018388132451298365,2.873025369644165,,,,,,,,,91.0,,,,,,
airfoil,1503,5,Global CQR,RELU,Bin 3,0,3,90%,0.9022222222222223,0.0301436888138901,1.2760390043258667,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Global CQR,RELU,Bin 4,3,4,90%,0.9177777777777777,0.03340732528527314,2.301111030578613,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Global CQR,RELU,Bin 5,1,5,90%,0.9266666666666667,0.011331154474650622,1.6040722131729126,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Silverman),RELU,Overall,,,90%,0.7042128603104214,0.023238266087049035,1.4822479044666093,0.06016649934167005,10.161019567351433,1.4484982237583253,0.846625766591193,0.6311111111111111,0.050381262438909495,0.7933333333333333,0.1622222222222222,,3.07488641916344,0.22619093155046086,0.3922012196636938,0.045588289388000906,0.04228369329761271,0.01027164967479469
airfoil,1503,5,Local CQR (Silverman),RELU,Bin 1,3,1,90%,0.6755555555555556,0.08760179264189788,1.7024706577603532,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Silverman),RELU,Bin 2,2,2,90%,0.6799999999999999,0.04181086160494841,1.5304945005078705,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Silverman),RELU,Bin 3,4,3,90%,0.6945054945054945,0.025441399786352164,1.9347192772589494,,,,,,,,,91.0,,,,,,
airfoil,1503,5,Local CQR (Silverman),RELU,Bin 4,0,4,90%,0.7333333333333334,0.04499657051403687,1.0203147443046738,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Silverman),RELU,Bin 5,1,5,90%,0.7377777777777779,0.06501661705923464,1.2182128828035057,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Scott),RELU,Overall,,,90%,0.703769401330377,0.023153485556020596,1.4847381522311376,0.05521331544132875,10.178568434109348,1.4502139037793003,0.8477282865796637,0.6273992673992673,0.04206419913953345,0.7866666666666667,0.15926739926739927,,3.0545806975835283,0.22362679632869756,0.39284111955195045,0.036479726242190015,0.04236634866964538,0.009638945980363188
airfoil,1503,5,Local CQR (Scott),RELU,Bin 1,3,1,90%,0.68,0.08703624901140504,1.705348854700866,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Scott),RELU,Bin 2,2,2,90%,0.6866666666666666,0.053240660225381965,1.5378293282482116,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Scott),RELU,Bin 3,4,3,90%,0.6945054945054945,0.030611842367437643,1.9467662744853107,,,,,,,,,91.0,,,,,,
airfoil,1503,5,Local CQR (Scott),RELU,Bin 4,0,4,90%,0.7222222222222221,0.03912625969257561,1.0125464149146546,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Scott),RELU,Bin 5,1,5,90%,0.7355555555555556,0.06455928465037311,1.2160662430038216,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (ISJ),RELU,Overall,,,90%,0.7592017738359201,0.01726644996357586,1.6152691165819266,0.10227906170491968,11.074006199609064,1.6014175521891292,0.8173566714480174,0.6984126984126984,0.0182918860836672,0.8377777777777778,0.13936507936507936,,2.9066630805494444,0.2277788474530579,0.38487877774916374,0.05809520046029316,0.02356095598879482,0.005089512408969531
airfoil,1503,5,Local CQR (ISJ),RELU,Bin 1,4,1,90%,0.7142857142857144,0.028655834748143528,2.0823753836965855,,,,,,,,,91.0,,,,,,
airfoil,1503,5,Local CQR (ISJ),RELU,Bin 2,2,2,90%,0.7155555555555555,0.03485419364746249,1.6290988752029858,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (ISJ),RELU,Bin 3,3,3,90%,0.7266666666666668,0.03823255674241166,1.8204982630826716,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (ISJ),RELU,Bin 4,1,4,90%,0.8088888888888889,0.04410985164728711,1.3902004692852903,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (ISJ),RELU,Bin 5,0,5,90%,0.8311111111111111,0.02757705254664633,1.148982522007492,,,,,,,,,90.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Overall,,,90%,0.9029166666666667,0.014942017564200912,2.470376491546631,0.12216696691281849,1.9882901994135715,2.369343328475952,0.7054473042488099,0.8645833333333334,0.01976423537605237,0.9375,0.0729166666666666,,3.3846853733062745,0.18593454801302528,0.16028564274311066,0.024218366358640834,0.0010217013888888875,0.00034112043127083625
wine_quality,1599,11,Global CQR,RELU,Bin 1,4,1,90%,0.8916666666666666,0.030618621784789704,2.9308939933776856,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Bin 2,3,2,90%,0.89375,0.028259708263021936,2.247850036621094,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Bin 3,0,3,90%,0.8958333333333334,0.023753654689565366,2.7299219131469727,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Bin 4,2,4,90%,0.9041666666666666,0.038074306005202195,2.1832650899887085,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Bin 5,1,5,90%,0.9291666666666666,0.01909406539564932,2.2599518299102783,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Overall,,,90%,0.8920833333333332,0.018699004726930746,2.3363314728162563,0.11213624616208087,1.8805690161090773,2.290483717744549,0.8234537504270747,0.85,0.029901458530015235,0.9291666666666668,0.07916666666666668,,3.233846178756199,0.17868837197797607,0.22350845578701514,0.03750123364279262,0.001224826388888889,0.0008100470078928393
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 1,0,1,90%,0.875,0.02375365468956536,2.548046530523441,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 2,3,2,90%,0.8854166666666667,0.02465033242958173,2.1177081167990237,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 3,4,3,90%,0.8875,0.02825970826302196,2.8108724923043824,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 4,2,4,90%,0.8916666666666668,0.04592793267718458,2.0489985771873034,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 5,1,5,90%,0.9208333333333334,0.023385358667337135,2.15603164726713,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Overall,,,90%,0.8908333333333334,0.019481116212601613,2.333766479339347,0.1122793580502949,1.8785001015238976,2.287529479091366,0.8253995122697935,0.8520833333333332,0.029017475577466898,0.9291666666666668,0.07708333333333335,,3.233221457034349,0.17817946037009147,0.2238617419849534,0.03744617271773154,0.0012395833333333332,0.0009839194333340698
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 1,0,1,90%,0.875,0.020833333333333325,2.5478145592970156,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 2,3,2,90%,0.88125,0.02763853991962831,2.1157631411126605,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 3,4,3,90%,0.8875,0.02825970826302196,2.805727124326966,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 4,2,4,90%,0.8895833333333334,0.044487826050130436,2.0444820459225834,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 5,1,5,90%,0.9208333333333334,0.023385358667337135,2.15504552603751,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Overall,,,90%,0.9012499999999999,0.019030312077782035,2.357285173826644,0.11906904511308113,1.897369364872852,2.3065714062501987,0.8038806113775789,0.8666666666666668,0.0311804782231162,0.9375,0.07083333333333335,,3.2368814588902106,0.18129251155951026,0.2155634514700801,0.03580479266216895,0.0011050347222222223,0.0006034990424451844
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 1,3,1,90%,0.8875,0.021245914639969943,2.138529674716345,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 2,4,2,90%,0.8895833333333332,0.027638539919628342,2.8246096915177383,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 3,0,3,90%,0.8958333333333334,0.017430417219459926,2.5917060273197583,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 4,2,4,90%,0.9020833333333332,0.04639803635691684,2.066607125140468,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 5,1,5,90%,0.93125,0.02429563289518876,2.16497335043891,,,,,,,,,96.0,,,,,,
