Dataset,n,d,Method,Activation,Bin,Bin ID,Bin Rank,Target Coverage,Coverage (mean),Coverage (std),Avg Width (mean),Avg Width (std),Avg Width (orig),Median Width,Width Std,Worst-Bin Cov (mean),Worst-Bin Cov (std),Best-Bin Cov,Cov Range,Bin Count (mean),Winkler Score (mean),Winkler Score (std),Width-Error Corr (mean),Width-Error Corr (std),CCV (mean),CCV (std)
energy,768,8,Local CQR (Fixed h=0.80),RELU,Overall,,,90%,0.9238095238095239,0.023328473740792173,0.9018715719478729,0.06590400996628888,9.101647403135601,0.9288344398140908,0.5142389674309512,0.8608695652173914,0.0488042267840079,0.9827937095282145,0.12192414431082332,,1.0058240729331713,0.08574207970308971,0.6473395223396583,0.06511173025967085,0.003730288791085788,0.0013951526574396602
energy,768,8,Local CQR (Fixed h=0.80),RELU,Bin 1,2,1,90%,0.8782608695652174,0.02948839123097941,0.864087235312099,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.80),RELU,Bin 2,3,2,90%,0.9043478260869564,0.06240304388872749,0.5562847789862881,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.80),RELU,Bin 3,1,3,90%,0.9260869565217392,0.05253498249388945,1.1998261135557422,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.80),RELU,Bin 4,4,4,90%,0.9319148936170212,0.04738522861982995,0.6960932013519268,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.80),RELU,Bin 5,0,5,90%,0.9782608695652174,0.023814024239355035,1.1975399733723506,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.00),RELU,Overall,,,90%,0.9186147186147187,0.026881687785731637,0.9040370522220156,0.060712851599610186,9.12447818206758,0.9321190312504768,0.5145508110432193,0.8521739130434781,0.04642207935665785,0.978445883441258,0.12627197039777985,,1.005510448180623,0.0817304765771435,0.6516326081694673,0.06382400732313526,0.0036301194374962023,0.0012392778603770745
energy,768,8,Local CQR (Fixed h=1.00),RELU,Bin 1,2,1,90%,0.8652173913043477,0.031949866210215346,0.8777579143319441,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.00),RELU,Bin 2,3,2,90%,0.9043478260869564,0.06240304388872749,0.5599296058649601,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.00),RELU,Bin 3,4,3,90%,0.9276595744680851,0.04776583898009285,0.6949691609816349,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.00),RELU,Bin 4,1,4,90%,0.9304347826086957,0.05567934119506825,1.1992609281902729,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.00),RELU,Bin 5,0,5,90%,0.9652173913043478,0.02608695652173911,1.1928126058986652,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.20),RELU,Overall,,,90%,0.9194805194805195,0.027597190390492157,0.9044477490732422,0.05806299295793051,9.12914311523142,0.9680960372090339,0.5151102339121169,0.8521739130434781,0.04642207935665785,0.978445883441258,0.12627197039777985,,1.009463712776249,0.08278166273427737,0.6541366821646118,0.06412189869720775,0.0036717073391975253,0.001205783127752412
energy,768,8,Local CQR (Fixed h=1.20),RELU,Bin 1,2,1,90%,0.8695652173913043,0.03888813873912679,0.8867163841167223,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.20),RELU,Bin 2,3,2,90%,0.9043478260869564,0.06240304388872749,0.5592584107881007,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.20),RELU,Bin 3,4,3,90%,0.9276595744680851,0.04776583898009285,0.6931410710545297,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.20),RELU,Bin 4,1,4,90%,0.9304347826086957,0.05567934119506825,1.1948196864646417,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.20),RELU,Bin 5,0,5,90%,0.9652173913043478,0.02608695652173911,1.1928968163774067,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.40),RELU,Overall,,,90%,0.9194805194805195,0.027461041605460965,0.9030706196539586,0.05607620443943766,9.115688745423807,0.9521069899201393,0.5144174640911614,0.8521739130434781,0.04642207935665785,0.978445883441258,0.12627197039777985,,1.0130572193015963,0.0836367719230142,0.6558045632156018,0.06532349905039016,0.00359796364930885,0.001330894024543478
energy,768,8,Local CQR (Fixed h=1.40),RELU,Bin 1,2,1,90%,0.8695652173913043,0.03888813873912679,0.8896279847168405,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.40),RELU,Bin 2,3,2,90%,0.9043478260869564,0.06240304388872749,0.5588173229409301,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.40),RELU,Bin 3,1,3,90%,0.9260869565217392,0.05253498249388945,1.187469326834316,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.40),RELU,Bin 4,4,4,90%,0.9319148936170212,0.04738522861982995,0.6932993475109972,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.40),RELU,Bin 5,0,5,90%,0.9652173913043478,0.02608695652173911,1.1906993613132963,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.60),RELU,Overall,,,90%,0.9177489177489179,0.027921238955146494,0.9006857696420703,0.058618178118128104,9.091290573864114,0.9349496021866799,0.5124762052005831,0.8521739130434781,0.044339300118198095,0.978445883441258,0.12627197039777985,,1.0165029629871445,0.08543824168926989,0.6558373227801969,0.0657312746207255,0.0035528740048658136,0.0013707561688620616
energy,768,8,Local CQR (Fixed h=1.60),RELU,Bin 1,2,1,90%,0.8739130434782609,0.037401414204533176,0.8904403935631982,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.60),RELU,Bin 2,3,2,90%,0.9043478260869564,0.06240304388872749,0.5592268948321758,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.60),RELU,Bin 3,1,3,90%,0.9130434782608695,0.05668871656697957,1.179146088368219,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.60),RELU,Bin 4,4,4,90%,0.9361702127659575,0.04851810319570799,0.6947497777165251,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.60),RELU,Bin 5,0,5,90%,0.9608695652173914,0.03194986621021538,1.1843425631199194,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.80),RELU,Overall,,,90%,0.9134199134199135,0.02611792749610106,0.8970098770380794,0.06006307863328118,9.05398151138736,0.9210766464471817,0.5085093926582023,0.8347826086956521,0.0447636093086391,0.978445883441258,0.14366327474560592,,1.0170420192891645,0.08528668080351341,0.6561952908614063,0.06611391372832617,0.003987656613561465,0.001419324762700671
energy,768,8,Local CQR (Fixed h=1.80),RELU,Bin 1,2,1,90%,0.8521739130434781,0.04433930011819814,0.8890203025353991,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.80),RELU,Bin 2,3,2,90%,0.9043478260869564,0.06240304388872749,0.5607122307886249,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.80),RELU,Bin 3,1,3,90%,0.9130434782608695,0.05668871656697957,1.1696328690680473,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.80),RELU,Bin 4,4,4,90%,0.9361702127659575,0.04851810319570799,0.6969229477200102,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.80),RELU,Bin 5,0,5,90%,0.9608695652173914,0.03194986621021538,1.1731107509330563,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.00),RELU,Overall,,,90%,0.9142857142857143,0.02715911193308766,0.8934300657281111,0.056193019688912806,9.018308235728904,0.9106073752045631,0.5037883564109406,0.8304347826086957,0.04642207935665785,0.9740980573543017,0.14366327474560592,,1.0188329087513865,0.08700664149701431,0.654972131647867,0.06598652193687626,0.004075568156048336,0.001492271477688713
energy,768,8,Local CQR (Fixed h=2.00),RELU,Bin 1,2,1,90%,0.8478260869565217,0.047628048478710105,0.8858088053115036,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.00),RELU,Bin 2,3,2,90%,0.9086956521739131,0.06507230237867724,0.56354169515164,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.00),RELU,Bin 3,1,3,90%,0.9130434782608695,0.05668871656697957,1.1620968755172645,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.00),RELU,Bin 4,4,4,90%,0.9446808510638298,0.03946220636381148,0.6995831174736328,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.00),RELU,Bin 5,0,5,90%,0.9565217391304348,0.030743773095067296,1.1603338992790035,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.20),RELU,Overall,,,90%,0.9142857142857143,0.02797488211498445,0.8921816476818287,0.05484080395463311,9.005940117938849,0.9078776732087135,0.5011255128776508,0.826086956521739,0.0495728445695277,0.9740980573543017,0.14801110083256244,,1.0194593302937816,0.08756220289622799,0.6542773429734716,0.06683827058964158,0.004376712897315586,0.0020846393406300998
energy,768,8,Local CQR (Fixed h=2.20),RELU,Bin 1,2,1,90%,0.8478260869565217,0.04560038470305008,0.8841192817234476,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.20),RELU,Bin 2,3,2,90%,0.9043478260869564,0.073528410979512,0.5660237113418787,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.20),RELU,Bin 3,1,3,90%,0.9130434782608695,0.05668871656697957,1.160531345787256,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.20),RELU,Bin 4,4,4,90%,0.948936170212766,0.04169344243035194,0.7021682549981361,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.20),RELU,Bin 5,0,5,90%,0.9565217391304348,0.030743773095067296,1.152196370486332,,,,,,,,,46.0,,,,,,
bio,45730,9,Global CQR,RELU,Overall,,,90%,0.9003389089318903,0.006014132674350899,2.3115891933441164,0.03227939066183337,14.158400791537137,2.3965246200561525,0.48560712337493894,0.8638773016399417,0.014604152138383222,0.9276424454821679,0.06376514384222616,,2.658523988723755,0.016292339206813774,0.38442068696022036,0.026736776285835248,0.0006087989725990453,0.00034783493128462027
bio,45730,9,Global CQR,RELU,Bin 1,1,1,90%,0.8735921268452707,0.012930996609377339,2.3951199531555174,,,,,,,,,1829.0,,,,,,
bio,45730,9,Global CQR,RELU,Bin 2,4,2,90%,0.8866666666666667,0.02702482758687852,2.1585230350494387,,,,,,,,,1830.0,,,,,,
bio,45730,9,Global CQR,RELU,Bin 3,3,3,90%,0.9072717331875342,0.008853923446690936,2.3748828887939455,,,,,,,,,1829.0,,,,,,
bio,45730,9,Global CQR,RELU,Bin 4,2,4,90%,0.9163477310005467,0.0078014473402895305,2.480398750305176,,,,,,,,,1829.0,,,,,,
bio,45730,9,Global CQR,RELU,Bin 5,0,5,90%,0.9178142076502732,0.0222387588147762,2.1491931915283202,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Overall,,,90%,0.8993768448671696,0.004293359966403037,2.305927498936988,0.028857798392761664,14.123780779872103,2.405270683765411,0.49279641609146746,0.8690166623345196,0.014436572424954849,0.9274058206132528,0.058389158278733345,,2.6502346249494506,0.02006583349403741,0.387782487365127,0.024574243742630553,0.0005113037310021747,0.00033649016932159407
bio,45730,9,Local CQR (Silverman),RELU,Bin 1,1,1,90%,0.8787315472936031,0.008550253822777298,2.407228819792097,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Bin 2,4,2,90%,0.8818579234972675,0.02339002084945995,2.1172528870953022,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Bin 3,3,3,90%,0.8960087479496993,0.0061411136499066096,2.362154538777111,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Bin 4,2,4,90%,0.919409513395298,0.00567774958370573,2.489726825391679,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Bin 5,0,5,90%,0.9208743169398907,0.016015311136812878,2.1534609414905796,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Overall,,,90%,0.8995299005138296,0.004320223561028855,2.3059571125510834,0.02892035409147291,14.123962274988648,2.4048342943191527,0.4927784427597988,0.8691259519520058,0.014220231769991987,0.9274058803670074,0.05827992841500176,,2.650072419690068,0.01959025604716775,0.3877989703936179,0.02438231808556991,0.0005119694444336993,0.00033024824408172326
bio,45730,9,Local CQR (Scott),RELU,Bin 1,1,1,90%,0.8787315472936031,0.008522238499026205,2.407205091759831,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Bin 2,4,2,90%,0.8819672131147541,0.023544240759797257,2.11757247636834,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Bin 3,3,3,90%,0.8965554948059049,0.006342263531984686,2.362069740163915,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Bin 4,2,4,90%,0.9196282121377802,0.005755143736223417,2.4896520917975495,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Bin 5,0,5,90%,0.9207650273224044,0.015927813510152274,2.153472531838495,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (ISJ),RELU,Overall,,,90%,0.8995299005138296,0.004320223561028855,2.305957280903741,0.028920306661874534,14.123963305917304,2.4048342943191527,0.4927783974450278,0.8691259519520058,0.014220231769991987,0.9274058803670074,0.05827992841500176,,2.6500724736685344,0.019590304775868362,0.38779898909173904,0.02438220227397872,0.0005119694444336993,0.00033024824408172326
bio,45730,9,Local CQR (ISJ),RELU,Bin 1,1,1,90%,0.8787315472936031,0.008522238499026205,2.407205094432101,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (ISJ),RELU,Bin 2,4,2,90%,0.8819672131147541,0.023544240759797257,2.1175728056986585,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (ISJ),RELU,Bin 3,3,3,90%,0.8965554948059049,0.006342263531984686,2.3620696940183836,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (ISJ),RELU,Bin 4,2,4,90%,0.9196282121377802,0.005755143736223417,2.489652397505177,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (ISJ),RELU,Bin 5,0,5,90%,0.9207650273224044,0.015927813510152274,2.153472781904408,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.60),RELU,Overall,,,90%,0.9030283152946321,0.00609326420593489,2.315108244072284,0.03129285788289017,14.17998047472717,2.4055618405342103,0.49233912621195375,0.8683605661070727,0.015471995946353023,0.9302566124998879,0.06189604639281521,,2.655150197456365,0.01769077614513593,0.38550453751683095,0.02591368170432474,0.0005866585782512291,0.0003491390236572691
bio,45730,9,Local CQR (Fixed h=0.60),RELU,Bin 1,1,1,90%,0.8775287042099509,0.010181829937220145,2.4029842766795153,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.60),RELU,Bin 2,4,2,90%,0.8892896174863388,0.02876331650699953,2.1533914092602466,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.60),RELU,Bin 3,3,3,90%,0.9084745762711863,0.008833642615033641,2.3770434613743396,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.60),RELU,Bin 4,2,4,90%,0.9188627665390923,0.00805482640161963,2.48794071573485,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.60),RELU,Bin 5,0,5,90%,0.9209836065573771,0.019281488712788664,2.1543576653570424,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.80),RELU,Overall,,,90%,0.9022193068765716,0.0055799270225059695,2.314907875965221,0.03149429762462686,14.178750552091538,2.4022724270820617,0.4906731095353177,0.8663926359472613,0.0164774728368463,0.9292819092519725,0.06288927330471128,,2.6567618035258973,0.017124881179187514,0.38481861302190407,0.02629080263888611,0.0006041221756704943,0.00037987591268214796
bio,45730,9,Local CQR (Fixed h=0.80),RELU,Bin 1,1,1,90%,0.8764352104975396,0.011473870652443678,2.4003572195915006,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.80),RELU,Bin 2,4,2,90%,0.887431693989071,0.028735065033772707,2.1574792678869974,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.80),RELU,Bin 3,3,3,90%,0.9092400218698742,0.008788860053541857,2.3781654769814424,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.80),RELU,Bin 4,2,4,90%,0.9179879715691633,0.007416435192045124,2.4860153686990496,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.80),RELU,Bin 5,0,5,90%,0.9199999999999999,0.020218874610159643,2.1526968086547535,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.00),RELU,Overall,,,90%,0.9015196239204111,0.005680465155205791,2.3139821884874876,0.03161240123918177,14.173078750014175,2.399737226963043,0.4888996504435962,0.8649711538748814,0.015726069435040898,0.9284075325583272,0.06343637868344551,,2.6578969772092607,0.016700584800461216,0.3844399653633594,0.026467258708491665,0.0006120588335448817,0.0003774809362029065
bio,45730,9,Local CQR (Fixed h=1.00),RELU,Bin 1,1,1,90%,0.8751230180426461,0.011319640716988565,2.398142752945912,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.00),RELU,Bin 2,4,2,90%,0.8868852459016395,0.028753763968205545,2.159111429382462,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.00),RELU,Bin 3,3,3,90%,0.9089119737561508,0.008690351661587962,2.3778411697288755,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.00),RELU,Bin 4,2,4,90%,0.9175505740841989,0.007427712497645342,2.4840949349044257,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.00),RELU,Bin 5,0,5,90%,0.9191256830601093,0.020750642126827874,2.1508944982583404,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.20),RELU,Overall,,,90%,0.9010167267956707,0.005757872240150142,2.313178757598009,0.03172933297173232,14.168154451686698,2.39817156791687,0.4875537176876102,0.8643151174011898,0.015674304111176405,0.9280796039521133,0.0637644865509236,,2.6583434938541415,0.01656081817445159,0.38431155310525317,0.02654322826873157,0.000614500942921929,0.0003856541584587275
bio,45730,9,Local CQR (Fixed h=1.20),RELU,Bin 1,1,1,90%,0.8745762711864407,0.011487410376528263,2.396742109440271,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.20),RELU,Bin 2,4,2,90%,0.8866666666666667,0.028819321921485487,2.159543818135649,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.20),RELU,Bin 3,3,3,90%,0.9080371787862219,0.008661409009650208,2.3771004237963766,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.20),RELU,Bin 4,2,4,90%,0.9171131765992346,0.007588562743749581,2.4826656467035337,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.20),RELU,Bin 5,0,5,90%,0.9186885245901639,0.021131084657673344,2.1500149986066455,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.40),RELU,Overall,,,90%,0.9007980758718706,0.00567844489546192,2.3125308043524955,0.03186395971426074,14.164184130167097,2.397423195838928,0.486615361887851,0.8639869497799568,0.015069393505929791,0.9278610247171407,0.06387407493718385,,2.658388790834992,0.01654595004691811,0.38430451246442854,0.026585549194490393,0.0006101561469825712,0.0003741917212494537
bio,45730,9,Local CQR (Fixed h=1.40),RELU,Bin 1,1,1,90%,0.8740295243302351,0.011642498986730362,2.3958898542942797,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.40),RELU,Bin 2,4,2,90%,0.8871038251366119,0.02846905382323923,2.159423594707267,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.40),RELU,Bin 3,3,3,90%,0.9077091306724988,0.008487089299915693,2.376298040068495,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.40),RELU,Bin 4,2,4,90%,0.9168944778567523,0.007400294943986275,2.4816598878736507,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.40),RELU,Bin 5,0,5,90%,0.9182513661202186,0.02142912739638429,2.149555461960412,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.60),RELU,Overall,,,90%,0.9006887504099705,0.0057524726891546194,2.3121966236478366,0.03196143893019138,14.16213475686045,2.3970697045326235,0.4861396759209827,0.8638776004087158,0.015123381017755053,0.9277517350996544,0.06387413469093864,,2.658374524073916,0.016505349698266104,0.38433133886583865,0.026623397682638054,0.0006093893123496929,0.0003747069241879593
bio,45730,9,Local CQR (Fixed h=1.60),RELU,Bin 1,1,1,90%,0.873920174958994,0.011805681422649112,2.3955901068178536,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.60),RELU,Bin 2,4,2,90%,0.8869945355191255,0.028353021283098585,2.1591988601234275,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.60),RELU,Bin 3,3,3,90%,0.9077091306724986,0.008366477534560367,2.3757756157137124,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.60),RELU,Bin 4,2,4,90%,0.9165664297430289,0.007627853483475251,2.481165557179117,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.60),RELU,Bin 5,0,5,90%,0.9182513661202186,0.02142912739638429,2.149425623983633,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.80),RELU,Overall,,,90%,0.9006012900404503,0.005741575087560501,2.3120124246088176,0.032038624904369435,14.1610040658955,2.3969571113586428,0.4859249428829028,0.863986890026202,0.0149466368128068,0.9277517350996544,0.0637648450734523,,2.6583711097345395,0.016449948376183566,0.3843578270794921,0.02665193208964213,0.000606048668366361,0.0003700292954699754
bio,45730,9,Local CQR (Fixed h=1.80),RELU,Bin 1,1,1,90%,0.873920174958994,0.011805681422649112,2.3954476534896627,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.80),RELU,Bin 2,4,2,90%,0.8871038251366119,0.028022932044237243,2.159012004343457,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.80),RELU,Bin 3,3,3,90%,0.9074904319300163,0.008258592712301484,2.375487072874184,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.80),RELU,Bin 4,2,4,90%,0.9165664297430289,0.007651331081262289,2.480930423901145,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.80),RELU,Bin 5,0,5,90%,0.9179234972677597,0.021921764691902473,2.149357551974677,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.00),RELU,Overall,,,90%,0.9004700994861704,0.005825559857055943,2.311908344527688,0.03211000098385524,14.160364315470384,2.3969156622886656,0.4858310730394546,0.8638775406549609,0.015005050635283559,0.9276424454821679,0.06376490482720709,,2.658387685432416,0.016410024350645258,0.3843741669021298,0.02667072052162845,0.0006056548748961954,0.00037125434666892263
bio,45730,9,Local CQR (Fixed h=2.00),RELU,Bin 1,1,1,90%,0.8738108255877529,0.011970635042890324,2.395354252066229,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.00),RELU,Bin 2,4,2,90%,0.8869945355191258,0.027907184609884797,2.158889063295038,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.00),RELU,Bin 3,3,3,90%,0.9073810825587753,0.008317743140836163,2.3753400616971048,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.00),RELU,Bin 4,2,4,90%,0.9162383816293055,0.007873154729360315,2.480809219755913,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.00),RELU,Bin 5,0,5,90%,0.9179234972677597,0.021921764691902473,2.1493216823815,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.20),RELU,Overall,,,90%,0.9004700994861704,0.005824739136033984,2.3118460448068014,0.032167043512054176,14.159980881436912,2.3967491149902345,0.48577931935202356,0.8638775406549609,0.015005050635283559,0.9276424454821679,0.06376490482720709,,2.6584104946800937,0.016389162365035192,0.38438247331956277,0.026684658507163526,0.0006059896788759386,0.00037218616373077025
bio,45730,9,Local CQR (Fixed h=2.20),RELU,Bin 1,1,1,90%,0.8738108255877529,0.011970635042890324,2.39529636140206,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.20),RELU,Bin 2,4,2,90%,0.8869945355191258,0.027907184609884797,2.1588188131304227,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.20),RELU,Bin 3,3,3,90%,0.9072717331875342,0.008382183880475381,2.3752582622248988,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.20),RELU,Bin 4,2,4,90%,0.9163477310005467,0.007786105246109531,2.4807191915317204,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.20),RELU,Bin 5,0,5,90%,0.9179234972677597,0.021921764691902473,2.1493101289037795,,,,,,,,,1830.0,,,,,,
community,1994,100,Global CQR,RELU,Overall,,,90%,0.8958263772954925,0.011154118923866481,1.6690518140792847,0.08874805076988174,0.375830872996636,1.5416174173355102,0.7911392569541931,0.8266666666666668,0.03666666666666667,0.9533333333333334,0.12666666666666665,,2.3119653701782226,0.1378141501613221,0.5428694903850555,0.060008839921848044,0.0023600193018383825,0.0014084196501765497
community,1994,100,Global CQR,RELU,Bin 1,0,1,90%,0.8766666666666666,0.05280993172584953,2.286486530303955,,,,,,,,,120.0,,,,,,
community,1994,100,Global CQR,RELU,Bin 2,1,2,90%,0.8800000000000001,0.0351978534699048,1.8508705615997314,,,,,,,,,120.0,,,,,,
community,1994,100,Global CQR,RELU,Bin 3,3,3,90%,0.9016666666666666,0.035118845842842465,1.3086755752563477,,,,,,,,,120.0,,,,,,
community,1994,100,Global CQR,RELU,Bin 4,2,4,90%,0.9092436974789916,0.023409055928040535,1.6204953908920288,,,,,,,,,119.0,,,,,,
community,1994,100,Global CQR,RELU,Bin 5,4,5,90%,0.9116666666666667,0.06944222218666551,1.2783263444900512,,,,,,,,,120.0,,,,,,
community,1994,100,Local CQR (Silverman),RELU,Overall,,,90%,0.8991652754590985,0.017937063129967644,1.7028790830596965,0.10789122550157809,0.3833794937458069,1.545040813088417,0.9339147459965045,0.8433333333333334,0.033082388735465346,0.9382212885154061,0.09488795518207285,,2.324458870595025,0.1251053218123271,0.5384414521825613,0.06292789800578029,0.0015845903067109202,0.0005202708564337739
community,1994,100,Local CQR (Silverman),RELU,Bin 1,4,1,90%,0.8850000000000001,0.04390646624106499,1.2227656655346015,,,,,,,,,120.0,,,,,,
community,1994,100,Local CQR (Silverman),RELU,Bin 2,0,2,90%,0.8933333333333333,0.04725815626252608,2.369413572757815,,,,,,,,,120.0,,,,,,
