Dataset,n,d,Method,Activation,Bin,Bin ID,Bin Rank,Target Coverage,Coverage (mean),Coverage (std),Avg Width (mean),Avg Width (std),Avg Width (orig),Median Width,Width Std,Worst-Bin Cov (mean),Worst-Bin Cov (std),Best-Bin Cov,Cov Range,Bin Count (mean),Winkler Score (mean),Winkler Score (std),Width-Error Corr (mean),Width-Error Corr (std),CCV (mean),CCV (std)
scm1d,9803,280,Local CQR (Silverman),RELU,Overall,,,90%,0.8974498469908194,0.008619634534275078,0.7949519262022318,0.02539774572194964,183.49261310258132,0.6519707992672921,0.5169156894626565,0.873513853758821,0.013743640720026555,0.9224732337756834,0.04895938001686244,,1.059322311067356,0.04172869957389337,0.5845438827934607,0.02910728630100206,0.00037762394424581175,8.087128417773831e-05
scm1d,9803,280,Local CQR (Silverman),RELU,Bin 1,2,1,90%,0.8816326530612246,0.015683186235916333,0.7508785597954681,,,,,,,,,588.0,,,,,,
scm1d,9803,280,Local CQR (Silverman),RELU,Bin 2,3,2,90%,0.8928571428571429,0.014590211285392661,0.8660838297010736,,,,,,,,,588.0,,,,,,
scm1d,9803,280,Local CQR (Silverman),RELU,Bin 3,4,3,90%,0.896434634974533,0.02236966939490745,1.1149525755667937,,,,,,,,,589.0,,,,,,
scm1d,9803,280,Local CQR (Silverman),RELU,Bin 4,1,4,90%,0.9003401360544219,0.011664236870396099,0.6707889470696247,,,,,,,,,588.0,,,,,,
scm1d,9803,280,Local CQR (Silverman),RELU,Bin 5,0,5,90%,0.915986394557823,0.011664236870396106,0.5715115000867621,,,,,,,,,588.0,,,,,,
scm1d,9803,280,Local CQR (Scott),RELU,Overall,,,90%,0.8975858551513092,0.009040707042693977,0.794977526732578,0.025470704701050784,183.49830020679957,0.6523633390665055,0.516810468888499,0.8731737177043992,0.014118436082650194,0.9217935391474077,0.04861982144300845,,1.0606789037545998,0.04234375681338446,0.5839226453942545,0.029725544153010246,0.00037990025128256937,8.692762670935912e-05
scm1d,9803,280,Local CQR (Scott),RELU,Bin 1,2,1,90%,0.8812925170068027,0.016607558660862182,0.750963468069122,,,,,,,,,588.0,,,,,,
scm1d,9803,280,Local CQR (Scott),RELU,Bin 2,3,2,90%,0.8938775510204081,0.01575678207061287,0.8664145802540488,,,,,,,,,588.0,,,,,,
scm1d,9803,280,Local CQR (Scott),RELU,Bin 3,4,3,90%,0.896774193548387,0.02135172824755516,1.1142828983831292,,,,,,,,,589.0,,,,,,
scm1d,9803,280,Local CQR (Scott),RELU,Bin 4,1,4,90%,0.9006802721088436,0.01195809240220878,0.6710830879404026,,,,,,,,,588.0,,,,,,
scm1d,9803,280,Local CQR (Scott),RELU,Bin 5,0,5,90%,0.9153061224489797,0.011996729311937704,0.5716005626698436,,,,,,,,,588.0,,,,,,
scm1d,9803,280,Local CQR (ISJ),RELU,Overall,,,90%,0.8975858551513092,0.009040707042693977,0.794978187174741,0.02546996149303396,183.49845363410788,0.6523633390665055,0.5168099821304353,0.8731737177043992,0.014118436082650194,0.9217935391474077,0.04861982144300845,,1.0606795641967628,0.04234287675912396,0.5839220278687296,0.029725103876939937,0.00037990025128256937,8.692762670935912e-05
scm1d,9803,280,Local CQR (ISJ),RELU,Bin 1,2,1,90%,0.8812925170068027,0.016607558660862182,0.7509667714031376,,,,,,,,,588.0,,,,,,
scm1d,9803,280,Local CQR (ISJ),RELU,Bin 2,3,2,90%,0.8938775510204081,0.01575678207061287,0.8664145802540488,,,,,,,,,588.0,,,,,,
scm1d,9803,280,Local CQR (ISJ),RELU,Bin 3,4,3,90%,0.896774193548387,0.02135172824755516,1.1142828983831292,,,,,,,,,589.0,,,,,,
scm1d,9803,280,Local CQR (ISJ),RELU,Bin 4,1,4,90%,0.9006802721088436,0.01195809240220878,0.6710830879404026,,,,,,,,,588.0,,,,,,
scm1d,9803,280,Local CQR (ISJ),RELU,Bin 5,0,5,90%,0.9153061224489797,0.011996729311937704,0.5716005626698436,,,,,,,,,588.0,,,,,,
scm20d,8966,61,Global CQR,RELU,Overall,,,90%,0.8971003717472119,0.002272224057983034,1.3641042947769164,0.039695740358364505,301.59558119872133,1.2670048713684081,0.5559389054775238,0.853903345724907,0.03096009340320745,0.9293680297397768,0.0754646840148699,,1.7510486364364624,0.023225756291131123,0.4945142507553101,0.024886808422736894,0.0009423031743618804,0.0009622481724594987
scm20d,8966,61,Global CQR,RELU,Bin 1,4,1,90%,0.8691449814126395,0.042476897716239984,1.394083285331726,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Global CQR,RELU,Bin 2,1,2,90%,0.8925650557620818,0.02191102160340723,1.3714805603027345,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Global CQR,RELU,Bin 3,3,3,90%,0.8951672862453531,0.01879438611117405,1.4082888126373292,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Global CQR,RELU,Bin 4,2,4,90%,0.9066914498141264,0.010863672264834553,1.323193645477295,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Global CQR,RELU,Bin 5,0,5,90%,0.9219330855018587,0.019984654357941434,1.3234753131866455,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Silverman),RELU,Overall,,,90%,0.8963568773234201,0.004555382507669989,1.365274359253841,0.04689476696083594,301.8442274434973,1.2727826910093427,0.5734218588201807,0.8657992565055762,0.018340366369582174,0.9137546468401487,0.04795539033457248,,1.7403004176913306,0.023678826281721084,0.49925197750591027,0.025183326441657366,0.000434018324788215,0.0003430366381283434
scm20d,8966,61,Local CQR (Silverman),RELU,Bin 1,4,1,90%,0.8736059479553904,0.022976263405743404,1.414188838337434,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Silverman),RELU,Bin 2,1,2,90%,0.891078066914498,0.016101418459262242,1.3698540153757404,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Silverman),RELU,Bin 3,2,3,90%,0.9040892193308551,0.010812668826950944,1.339567705480984,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Silverman),RELU,Bin 4,3,4,90%,0.9063197026022305,0.017100371747211907,1.4388093949666032,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Silverman),RELU,Bin 5,0,5,90%,0.9066914498141264,0.009793263845590705,1.2639518421084435,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Scott),RELU,Overall,,,90%,0.8962825278810408,0.0048923966918548965,1.3654407011181824,0.04739111748691124,301.88111119724897,1.2731735285371542,0.5736435114909499,0.8661710037174721,0.018845787145927984,0.9133828996282528,0.04721189591078068,,1.7405645451722633,0.02388878239616815,0.49874290632508184,0.024915552243211323,0.0004317242713616452,0.0003469415973807523
scm20d,8966,61,Local CQR (Scott),RELU,Bin 1,4,1,90%,0.8739776951672862,0.023257237649988168,1.4137937085184729,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Scott),RELU,Bin 2,1,2,90%,0.891078066914498,0.015666399632494787,1.3702829972138026,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Scott),RELU,Bin 3,2,3,90%,0.904460966542751,0.010288737920519002,1.339784119512581,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Scott),RELU,Bin 4,3,4,90%,0.9052044609665428,0.017554972420992687,1.4389026665028366,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (Scott),RELU,Bin 5,0,5,90%,0.9066914498141264,0.010475095021267939,1.2644400138432181,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (ISJ),RELU,Overall,,,90%,0.8962825278810408,0.0048923966918548965,1.3654407011181824,0.04739111748691124,301.88111119724897,1.2731735285371542,0.5736435114909499,0.8661710037174721,0.018845787145927984,0.9133828996282528,0.04721189591078068,,1.7405645451722633,0.02388878239616815,0.49874290632508184,0.024915552243211323,0.0004317242713616452,0.0003469415973807523
scm20d,8966,61,Local CQR (ISJ),RELU,Bin 1,4,1,90%,0.8739776951672862,0.023257237649988168,1.4137937085184729,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (ISJ),RELU,Bin 2,1,2,90%,0.891078066914498,0.015666399632494787,1.3702829972138026,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (ISJ),RELU,Bin 3,2,3,90%,0.904460966542751,0.010288737920519002,1.339784119512581,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (ISJ),RELU,Bin 4,3,4,90%,0.9052044609665428,0.017554972420992687,1.4389026665028366,,,,,,,,,538.0,,,,,,
scm20d,8966,61,Local CQR (ISJ),RELU,Bin 5,0,5,90%,0.9066914498141264,0.010475095021267939,1.2644400138432181,,,,,,,,,538.0,,,,,,
kin8nm,8192,8,Global CQR,RELU,Overall,,,90%,0.8989422294548415,0.008244204329692653,1.501941180229187,0.034545266952191796,0.3962787245096306,1.4113935947418212,0.6201471447944641,0.877595913433676,0.008323529909479151,0.9177735830311459,0.04017766959746991,,1.8269479990005493,0.04255109503889151,0.5139069020748138,0.022493340675041645,0.00030743521080488017,0.0001885150802138217
kin8nm,8192,8,Global CQR,RELU,Bin 1,4,1,90%,0.8873983739837399,0.011962552007774139,1.5614280700683594,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Global CQR,RELU,Bin 2,0,2,90%,0.8951219512195122,0.020671840870066845,1.582497811317444,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Global CQR,RELU,Bin 3,1,3,90%,0.8965376782077392,0.015371048687668616,1.4777258157730102,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Global CQR,RELU,Bin 4,2,4,90%,0.9073170731707318,0.019222098239897376,1.4561062574386596,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Global CQR,RELU,Bin 5,3,5,90%,0.9083503054989815,0.006568030752178045,1.4317559242248534,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Local CQR (Silverman),RELU,Overall,,,90%,0.8991049633848658,0.007112049921370917,1.4969920563900296,0.036326523440760115,0.39497091329144257,1.4042523428797722,0.6409953650445092,0.8791689434205949,0.006132646568018837,0.9128748364876724,0.03370589306707732,,1.8223160716115085,0.03957474782205729,0.5268389904899677,0.026123245420009194,0.0002266715046262796,0.00015753975230095363
kin8nm,8192,8,Local CQR (Silverman),RELU,Bin 1,4,1,90%,0.8918699186991871,0.01173945453511679,1.5698435298462468,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (Silverman),RELU,Bin 2,0,2,90%,0.895528455284553,0.013999329559124052,1.57558816627304,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (Silverman),RELU,Bin 3,1,3,90%,0.8961303462321792,0.020244030370328597,1.4699292697831838,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Local CQR (Silverman),RELU,Bin 4,3,4,90%,0.9059063136456211,0.010730704580300988,1.420616307073176,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Local CQR (Silverman),RELU,Bin 5,2,5,90%,0.9060975609756099,0.010072773734442146,1.4487727680478275,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (Scott),RELU,Overall,,,90%,0.8992676973148901,0.006887895015481945,1.4971216957625137,0.03629478859475265,0.3950049568765156,1.4037284672260284,0.6408802862166298,0.8795762753961551,0.006230355338776387,0.9133144569734902,0.03373818157733512,,1.822614687678508,0.039608924293216066,0.526459288172122,0.026268061101810406,0.00021939035766970716,0.00015232365597233388
kin8nm,8192,8,Local CQR (Scott),RELU,Bin 1,4,1,90%,0.8918699186991871,0.011382113821138223,1.5689853829793572,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (Scott),RELU,Bin 2,0,2,90%,0.8951219512195122,0.014291378724591033,1.5764288769429171,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (Scott),RELU,Bin 3,1,3,90%,0.8969450101832994,0.019304269834741792,1.4703105605744173,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Local CQR (Scott),RELU,Bin 4,2,4,90%,0.9060975609756097,0.010708894205137789,1.448857823551852,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (Scott),RELU,Bin 5,3,5,90%,0.9063136456211811,0.009977554960420304,1.4208162482137472,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Local CQR (ISJ),RELU,Overall,,,90%,0.8992676973148901,0.006887895015481945,1.4971216957625137,0.03629478859475265,0.3950049568765156,1.4037284672260284,0.6408802862166298,0.8795762753961551,0.006230355338776387,0.9133144569734902,0.03373818157733512,,1.822614687678508,0.039608924293216066,0.526459288172122,0.026268061101810406,0.00021939035766970716,0.00015232365597233388
kin8nm,8192,8,Local CQR (ISJ),RELU,Bin 1,4,1,90%,0.8918699186991871,0.011382113821138223,1.5689853829793572,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (ISJ),RELU,Bin 2,0,2,90%,0.8951219512195122,0.014291378724591033,1.5764288769429171,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (ISJ),RELU,Bin 3,1,3,90%,0.8969450101832994,0.019304269834741792,1.4703105605744173,,,,,,,,,491.0,,,,,,
kin8nm,8192,8,Local CQR (ISJ),RELU,Bin 4,2,4,90%,0.9060975609756097,0.010708894205137789,1.448857823551852,,,,,,,,,492.0,,,,,,
kin8nm,8192,8,Local CQR (ISJ),RELU,Bin 5,3,5,90%,0.9063136456211811,0.009977554960420304,1.4208162482137472,,,,,,,,,491.0,,,,,,
airfoil,1503,5,Global CQR,RELU,Overall,,,90%,0.8980044345898005,0.010305055466627275,1.9938295364379883,0.10401854044149067,13.669879114998807,1.9615650415420531,0.6732470154762268,0.8422222222222222,0.019116278371205834,0.937948717948718,0.09572649572649575,,2.4418986320495604,0.1308819133497592,0.37527878284454347,0.009132630467548484,0.0014456439775121098,0.0007146011743620494
airfoil,1503,5,Global CQR,RELU,Bin 1,2,1,90%,0.8422222222222222,0.019116278371205834,1.9051314115524292,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Global CQR,RELU,Bin 2,4,2,90%,0.9010989010989011,0.018388132451298365,2.873025369644165,,,,,,,,,91.0,,,,,,
airfoil,1503,5,Global CQR,RELU,Bin 3,0,3,90%,0.9022222222222223,0.0301436888138901,1.2760390043258667,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Global CQR,RELU,Bin 4,3,4,90%,0.9177777777777777,0.03340732528527314,2.301111030578613,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Global CQR,RELU,Bin 5,1,5,90%,0.9266666666666667,0.011331154474650622,1.6040722131729126,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Silverman),RELU,Overall,,,90%,0.8891352549889134,0.01011242062172184,1.979049216531474,0.08117759486135247,13.56848373871112,1.9343653261661529,0.6986690853521107,0.8318192918192917,0.030119563480530395,0.9425396825396826,0.11072039072039071,,2.4661346523931003,0.133131013057965,0.37324341360871316,0.01139566767834471,0.0020416207859431305,0.000979577423222589
airfoil,1503,5,Local CQR (Silverman),RELU,Bin 1,2,1,90%,0.8422222222222222,0.03325917677132392,1.9053632578170963,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Silverman),RELU,Bin 2,4,2,90%,0.8857142857142858,0.04744402888994042,2.847696055095274,,,,,,,,,91.0,,,,,,
airfoil,1503,5,Local CQR (Silverman),RELU,Bin 3,0,3,90%,0.888888888888889,0.0337016686402291,1.238384749993561,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Silverman),RELU,Bin 4,1,4,90%,0.9111111111111111,0.01721325931647739,1.6031323923998406,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Silverman),RELU,Bin 5,3,5,90%,0.9177777777777777,0.03624334762288911,2.291017995811999,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Scott),RELU,Overall,,,90%,0.8869179600886918,0.009407185559022806,1.9785051601194845,0.08126351713536939,13.564769880787471,1.9360898077487945,0.6998322446265028,0.827106227106227,0.03306628211324839,0.9425396825396826,0.1154334554334554,,2.469535289324978,0.13445732727023094,0.3729064595480948,0.009497113050974932,0.002293472637794982,0.0011200671845659038
airfoil,1503,5,Local CQR (Scott),RELU,Bin 1,2,1,90%,0.8355555555555556,0.038103173776627204,1.902628970767061,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Scott),RELU,Bin 2,4,2,90%,0.8857142857142858,0.04744402888994042,2.8467006950588014,,,,,,,,,91.0,,,,,,
airfoil,1503,5,Local CQR (Scott),RELU,Bin 3,0,3,90%,0.8866666666666667,0.03399346342395189,1.238300838773328,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Scott),RELU,Bin 4,1,4,90%,0.9111111111111111,0.01859244503409057,1.6034195440014205,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Scott),RELU,Bin 5,3,5,90%,0.9155555555555555,0.036918328279635905,2.2918291349419286,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (ISJ),RELU,Overall,,,90%,0.8869179600886918,0.009407185559022806,1.9785051601194845,0.08126351713536939,13.564769880787471,1.9360898077487945,0.6998322446265028,0.827106227106227,0.03306628211324839,0.9425396825396826,0.1154334554334554,,2.469535289324978,0.13445732727023094,0.3729064595480948,0.009497113050974932,0.002293472637794982,0.0011200671845659038
airfoil,1503,5,Local CQR (ISJ),RELU,Bin 1,2,1,90%,0.8355555555555556,0.038103173776627204,1.902628970767061,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (ISJ),RELU,Bin 2,4,2,90%,0.8857142857142858,0.04744402888994042,2.8467006950588014,,,,,,,,,91.0,,,,,,
airfoil,1503,5,Local CQR (ISJ),RELU,Bin 3,0,3,90%,0.8866666666666667,0.03399346342395189,1.238300838773328,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (ISJ),RELU,Bin 4,1,4,90%,0.9111111111111111,0.01859244503409057,1.6034195440014205,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (ISJ),RELU,Bin 5,3,5,90%,0.9155555555555555,0.036918328279635905,2.2918291349419286,,,,,,,,,90.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Overall,,,90%,0.9029166666666667,0.014942017564200912,2.470376491546631,0.12216696691281849,1.9882901994135715,2.369343328475952,0.7054473042488099,0.8645833333333334,0.01976423537605237,0.9375,0.0729166666666666,,3.3846853733062745,0.18593454801302528,0.16028564274311066,0.024218366358640834,0.0010217013888888875,0.00034112043127083625
wine_quality,1599,11,Global CQR,RELU,Bin 1,4,1,90%,0.8916666666666666,0.030618621784789704,2.9308939933776856,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Bin 2,3,2,90%,0.89375,0.028259708263021936,2.247850036621094,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Bin 3,0,3,90%,0.8958333333333334,0.023753654689565366,2.7299219131469727,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Bin 4,2,4,90%,0.9041666666666666,0.038074306005202195,2.1832650899887085,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Bin 5,1,5,90%,0.9291666666666666,0.01909406539564932,2.2599518299102783,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Overall,,,90%,0.8933333333333333,0.020808318315306298,2.4804268808712564,0.18129876409040438,1.9969896019032398,2.345343816280365,0.837836068042497,0.8520833333333332,0.01792151097300549,0.9333333333333332,0.08125,,3.483378027180623,0.23188901759935743,0.1341401186243015,0.016135430578722687,0.0015659722222222232,0.0007503907241618727
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 1,3,1,90%,0.8770833333333334,0.029017475577466933,2.255651372593517,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 2,0,2,90%,0.8895833333333332,0.040397332145136085,2.764359639185067,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 3,4,3,90%,0.8895833333333332,0.019320038532282736,2.9864108383867682,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 4,2,4,90%,0.89375,0.04439015781804692,2.1190478837117555,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 5,1,5,90%,0.9166666666666666,0.04419417382415921,2.2766646704791738,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Overall,,,90%,0.8929166666666667,0.020522683926707926,2.4800216874778274,0.18118731049196962,1.9966180654718748,2.3501706957817077,0.8406657389617138,0.8520833333333332,0.01792151097300549,0.9333333333333332,0.08125,,3.498154182508381,0.24265630799180204,0.1269387906771233,0.019969842749465127,0.0015824652777777788,0.0007336820755755412
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 1,3,1,90%,0.8770833333333334,0.029017475577466933,2.257846285449341,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 2,4,2,90%,0.8875,0.020198666072568053,2.9888556018683854,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 3,0,3,90%,0.8895833333333332,0.040397332145136085,2.7657790440791805,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 4,2,4,90%,0.89375,0.04439015781804692,2.119217202501992,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 5,1,5,90%,0.9166666666666666,0.04419417382415921,2.2684103034902368,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Overall,,,90%,0.8929166666666667,0.020522683926707926,2.4800216874778274,0.18118731049196962,1.9966180654718748,2.3501706957817077,0.8406657389617138,0.8520833333333332,0.01792151097300549,0.9333333333333332,0.08125,,3.498154182508381,0.24265630799180204,0.1269387906771233,0.019969842749465127,0.0015824652777777788,0.0007336820755755412
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 1,3,1,90%,0.8770833333333334,0.029017475577466933,2.257846285449341,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 2,4,2,90%,0.8875,0.020198666072568053,2.9888556018683854,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 3,0,3,90%,0.8895833333333332,0.040397332145136085,2.7657790440791805,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 4,2,4,90%,0.89375,0.04439015781804692,2.119217202501992,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 5,1,5,90%,0.9166666666666666,0.04419417382415921,2.2684103034902368,,,,,,,,,96.0,,,,,,
